npi,sum_benes,dataset,metric,reason,sum_srvcs,profile_id,sum_payment_amount
1033373980,4541.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013237676,2455.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023465333,3635.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043257611,6379.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033273628,5988.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013145820,4350.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003093600,3281.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013945088,3404.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043214497,4256.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003808197,2603.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003900457,3833.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013965649,4651.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023002664,4130.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033163720,2776.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013179266,4484.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023472057,2671.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003901703,2778.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043297989,2933.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033472022,5531.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013322858,2536.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023033107,6402.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023442795,3554.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003041930,2720.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043466832,3290.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023303096,3007.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033281126,54268.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043593841,4210.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023079522,3128.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023122249,3873.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033369947,2536.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033101647,3773.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033407614,2988.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013978329,5012.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003800632,5323.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003855883,10208.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023218278,2774.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013097831,8654.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003921404,13118.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003878448,2789.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033213269,3041.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023016169,6232.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003904020,2679.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043231434,2503.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013107168,3222.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043216732,2812.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023096203,2668.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043274590,5539.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003828922,2834.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023213626,2980.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033138144,7777.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043447402,3154.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043374028,3442.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033436670,4444.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023438397,42942.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003887449,2911.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013150481,6179.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003811787,5041.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043409873,3333.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043219876,4952.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023365681,3129.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033253430,3378.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003079773,4176.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023282142,2524.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023094786,2655.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043964588,19864.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003865783,3257.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003809831,3212.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003923814,3647.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013098946,2542.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003973165,5369.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023035466,8651.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013199538,2505.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013971266,2878.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003806761,3305.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023067121,2804.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013179274,2532.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023452604,3234.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023057536,3379.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043370604,2840.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013580687,2488.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003817651,7821.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023060902,5410.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033290101,2996.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043469471,2473.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003315201,2587.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043214315,3093.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043388481,2645.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003805060,4776.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003891433,2547.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1053348482,2803.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033259320,2827.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023097136,3595.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003898289,2696.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013177344,3632.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043326176,4248.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013024488,2459.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003252297,4010.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033266838,5890.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003848540,4499.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013985977,3121.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043484355,4910.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033376595,4137.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1053311068,7045.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013394691,2455.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013969898,7234.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003846817,4667.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013554922,2646.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013910736,4447.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033168976,16850.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023054624,3232.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033701701,2685.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013957133,3766.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033189105,4778.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003863036,6837.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033280862,9710.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043457591,3701.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013079516,3289.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023001559,3947.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003064577,2572.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013951987,2481.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043271737,5252.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003853250,8089.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033554589,5503.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003808122,2762.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003816836,6493.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033118336,3528.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033167465,5191.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023338720,3648.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043218936,3134.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003108549,4376.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023013497,2981.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003861576,5926.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043261548,5669.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033191838,3098.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013181916,3939.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023059508,2913.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023309630,2881.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023253119,2976.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013170125,3395.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033112081,5643.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003871815,6859.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033369806,4308.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023290681,2998.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043430572,4933.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1053306704,2895.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033168091,2988.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023032646,2988.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043213465,5976.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023054079,2830.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043425036,3276.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1053303461,2705.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003105529,2463.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013010685,7685.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043578446,3243.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023020922,3807.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013917665,3448.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1053300558,5475.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023000684,2664.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023273703,2615.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003187642,4307.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033129978,2573.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003954876,3220.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003843657,3659.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013475508,2893.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023622305,25130.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023032976,2895.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033390521,3328.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033246459,4035.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013085190,2942.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023336476,4154.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003077652,4862.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023097623,3079.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033437405,4733.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033195391,2496.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033407499,2586.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033153440,3273.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1053322842,2792.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003052788,3398.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043384654,2859.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013911387,3764.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033406855,4113.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1053320564,3908.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013903822,2707.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033169404,4034.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023371499,6513.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043302748,3452.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043291511,2686.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013977040,5722.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023631595,2957.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033298047,3445.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003223835,2724.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003808908,8172.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043350275,3217.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003845694,7256.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013991389,2616.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043691124,2706.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013276021,5341.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043289101,4302.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043426521,3593.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033203815,8100.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033655303,12715.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013936079,3026.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003827296,2911.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023284536,3082.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1053311050,6716.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043233786,3617.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003178674,6462.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043964257,19017.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003014762,3592.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003013848,2677.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033422951,5305.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003115684,3058.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043702830,13878.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023094943,4440.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003169210,3016.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1053300863,12530.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013274158,3789.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013456045,2511.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003106824,3319.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013917400,4082.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033420112,4886.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003926502,2691.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003137084,5687.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023006293,2872.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023230802,2706.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033293451,4110.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013950070,3169.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023403938,4002.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003821059,2509.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043205081,3605.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023018066,2670.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033146964,2862.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003873894,3267.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023439767,8793.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003042805,4292.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033180229,12476.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023115078,2744.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003873886,4230.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023006988,3217.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023227527,2794.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023057049,3619.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013056365,2931.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033146634,3027.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023329810,2480.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013917277,2905.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003816224,2938.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013203074,2464.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033196050,2813.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013100098,4794.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013200203,6490.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013160563,2543.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003010687,8928.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033107677,4462.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043565500,3155.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013952084,4303.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023374519,2819.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043397144,2617.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033557269,5165.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023061546,3147.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013081942,3864.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043208085,3910.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043339310,4796.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013951409,4902.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043447592,3342.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023499076,10515.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023273919,2980.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013929389,2875.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023499860,3443.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003172313,2621.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023002946,3363.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003895764,5643.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013011857,4197.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003919820,2481.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033588041,8570.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003133117,3688.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043274798,2985.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023769452,2932.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023003241,3235.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033111836,3250.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033420286,4121.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043432719,13305.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003886557,2555.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023076593,4334.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033101571,6038.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043966906,8497.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033157409,4048.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033306303,2863.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013949601,2901.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013054865,8083.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033506761,3090.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033120290,6888.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013994748,4661.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033377759,2747.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013980713,3356.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003822115,4360.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033177829,2647.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1053318170,3466.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013904416,3024.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003089624,4250.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023015476,3362.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033163563,3627.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013962638,8078.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043271539,300759.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003835505,3806.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043241300,2582.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023016557,12295.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043213051,6563.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023088770,5254.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043835143,41999.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033421730,4325.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003342833,2725.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033637236,3219.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013914001,4403.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023045135,2630.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003142365,4780.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043203441,7556.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043310634,4958.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1013431741,160388.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043587124,4193.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1003296336,3942.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1023097383,4174.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1043244122,2893.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033313465,4121.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
1033200902,4137.0,providers_a,sum_benes,MAD z-score >= 8 (extreme outlier),,,
